id,url,name,website,people_count,senior_people_count,emails_count,personal_emails_count,phones_count,addresses_count,investors_count,clients_count,partners_count,changes_count,people_changes_count,contact_changes_count,description_short
25574577,https://www.aihitdata.com/company/01863CB1/blue-grotto-tours/overview,Blue Grotto Tours,bluegrottotours.com,0,0,1,0,1,0,0,0,0,80,0,1,"Enjoy a private custom-designed day tour of the Amalfi coast from any hotel or port. Prices are based on the number of people travelling in your party.All our Tours are performed …...  Tour of the most famous place on the island of Capri, the most"
34578497,https://www.aihitdata.com/company/020FA041/freeze-air/overview,Freeze Air,freezeair.com.au,0,0,1,0,1,1,0,0,0,13,0,5,Freeze Air Contracting is an absolute licensed electrical contractor (Licence No.: 22436). Therefore you can be assured that your equipments will be handled with care. We promise to provide the best deals on heating and cooling in your locality. We
36026118,https://www.aihitdata.com/company/0225B706/www-blhtechs-com/overview,www.BLHTechs.com,blhtechs.com,0,0,1,0,3,1,0,0,0,4,0,0,
18996969,https://www.aihitdata.com/company/0121DEE9/aes-towing-recovery/overview,AES Towing & Recovery,romulusvehicletowingcompany.com,0,0,1,0,1,1,0,0,0,76,0,13,You can count on the team of professionals at our locally owned and operated shop to provide excellent customer service. We take great pride in offering prompt project completion in addition to keeping our rates affordable...  Call AES Towing
39488071,https://www.aihitdata.com/company/025A8A47/enhanced-heating-and-air/overview,Enhanced Heating and Air,enhancedheatingandair.net,0,0,1,0,2,2,0,0,0,0,0,0,"Welcome to Enhanced Heating and Air Conditioning - a professional HVAC heating and cooling contractor based business out of Newark Delaware. As one of the top HVAC companies in Delaware, we have been providing Kent and New Castle County Delaware,"
20496327,https://www.aihitdata.com/company/0138BFC7/hotwire-electric/overview,Hotwire Electric,electriciankelowna.com,1,1,0,0,2,2,0,0,0,56,0,5,"Hotwire Electric is licensed through BC Safety Authority (BCSA) & we specialize in BC Electrical Code Compliant installations...  Hotwire Electric is a Kelowna electrician providing electrical services for residential, commercial, and industrial"
11822787,https://www.aihitdata.com/company/00B466C3/costello-realty/overview,Costello Realty,costellorealty.net,0,0,1,0,3,2,0,0,0,26,1,0,"to have developed beneficial relationships with lenders, inspectors, contractors,"
17926979,https://www.aihitdata.com/company/01118B43/carlo-maria-natale/overview,Carlo Maria Natale,carlomarianatale.com,0,0,0,0,0,1,0,0,0,0,0,0,
36392599,https://www.aihitdata.com/company/022B4E97/tennessee-hemp-farm/overview,Tennessee Hemp Farm,tnhemp.farm,0,0,1,0,0,1,0,0,0,0,0,0,Our mission is to empower farmers and families with the knowledge to live healthier lives through industrial hemp.
36772993,https://www.aihitdata.com/company/02311C81/chongqing-wanggeng-machinery-manufacturing/overview,Chongqing Wanggeng Machinery Manufacturing,cqwanggeng.com,2,0,1,0,2,0,0,0,0,29,0,0,"Chongqing Wanggeng Machinery Manufacturing Co. , Ltd, located in the core business center,Shapingba district,Chongqing city. Our company near the Chinese western biggest transportation hub -- Chongqing western logistic center,which gives us a unique"
39757833,https://www.aihitdata.com/company/025EA809/disrupt-nnj/overview,Disrupt NNJ,disruptnnj.com,0,0,1,0,0,0,0,0,0,0,0,0,"The mission of Disrupt / NNJ is to facilitate an information exchange that energizes, informs, and empowers people concerned with innovations in the human capital and talent management fields. The program will deliver an engaging evening of short,"
38747360,https://www.aihitdata.com/company/024F3CE0/pro2ceo/overview,PRO2CEO,pro2ceo.com,3,2,1,0,1,0,0,0,0,0,0,0,"PRO2CEO is a transition and business development consulting firm for elite current & former athletes, artists and enterprising organizations who seek to increase their optimization and monetization in the business world. We help create successful"
23215680,https://www.aihitdata.com/company/01623E40/warehousing/overview,Warehousing,warehousing.lk,0,0,1,0,1,0,0,0,0,0,0,0,"In the meantime, should you require more information about Lanka Warehousing & Distribution Services,"
23105454,https://www.aihitdata.com/company/01608FAE/s-n-export-serres-north-export/overview,S. N. Export Serres North Export,snexportgroup.com,0,0,1,0,1,1,0,0,0,56,0,7,"S. N. Export Serres North Export Ltd. is an International Trade company with more than 30 years' of experience in the field of agri-business. We have rich experience in marketing research, marketing investigation, consulting as well as quality"
5183244,https://www.aihitdata.com/company/004F170C/advantage-industrial-automation/overview,Advantage Industrial Automation,advantageind.com,0,0,0,0,2,1,0,0,0,304,0,14,"Advantage Industrial Automation was founded in 1989 to fill a void in the market place. Advantage provides automation solutions to Industrial Users, OEMs and System Integrators that help to increase productivity and quality, reduce downtime, save"
7290041,https://www.aihitdata.com/company/006F3CB9/jun-rui-industrial/overview,JUN RUI INDUSTRIAL,junruidesign.com,0,0,1,0,1,1,0,0,0,92,0,22,"We cover different foundry and machining factory based on different casting process: investment casting, sand casting and pressure die casting, gravity casting, as well as precision machining with CNC turning, milling, and drilling machines."
31120768,https://www.aihitdata.com/company/01DADD80/woodnsteel/overview,Woodnsteel,woodnsteel.us,0,0,1,0,0,0,0,0,0,18,0,0,"Woodnsteel is a gathering of knowledge in the areas of woodworking, metal working, and crafting leather. We believe that with these three materials, tools and wares can be created to last a lifetime. All of our products are handcrafted in our Indiana"
28471262,https://www.aihitdata.com/company/01B26FDE/superior-insulation-california/overview,Superior Insulation California,superiorfoamllc.com,0,0,0,0,2,1,0,0,0,86,0,0,Superior Insulation is Mid-Missouri's premier professional insulation company offering the highest quality and most attentive customer service. We are known to pay exquisite attention to detail while making customer satisfaction our top priority. We
22685900,https://www.aihitdata.com/company/015A28CC/east-head-cafe/overview,East Head Cafe,eastheadcafe.co.za,0,0,1,0,1,0,0,0,0,66,0,0,"Our food is simple - we believe in simple well made food with accent on flavour and freshness - all dishes are made using the best local produce that we can source. Our kitchen team under the guidance of Greg Coleman, believes in only one theory…..."
34272460,https://www.aihitdata.com/company/020AF4CC/santhyah-co-uk/overview,santhyah.co.uk,santhyah.co.uk,0,0,0,0,0,1,0,0,0,22,0,0,
8079773,https://www.aihitdata.com/company/007B499D/pa-group/overview,PA Group,pa-group.us,7,5,1,0,1,1,0,0,0,311,47,0,"We provide more value to our customers because we can deliver results for your business across multiple layers of technology. From the business apps that power departments to the IT infrastructure that powers those business apps, PA Group is your"
16113803,https://www.aihitdata.com/company/00F5E08B/glass-company/overview,Glass Company,utahglasscompany.com,0,0,0,0,1,1,0,0,0,48,0,3,"The Glass Company is a family-owned business that repairs and replaces windows and mirrors in Salt Lake City, Utah. We have been serving the Salt Lake City area since 1979. So, you can count on our expertise for the best services at competitive"
25434681,https://www.aihitdata.com/company/01841A39/visual-eyes-greenbelt/overview,Visual Eyes Greenbelt,visionsource-visualeyesgreenbelt.com,1,0,1,0,1,1,0,0,0,54,0,0,"Since 2008, Visual Eyes Greenbelt has been the leader and preferred provider of quality vision care products and personalized optometric services to our patients in Greenbelt and the surrounding areas. Our experienced doctors and staff offer"
7840331,https://www.aihitdata.com/company/0077A24B/mulsys/overview,Mulsys,mulsys.com,0,0,0,0,0,0,0,0,0,14,0,0,"Mulsys is a small highly specialised spin-off company from the I-Lab Multimedia Communication Research, University of Surrey. Mulsys has a team of experts which are all highly trained in multimedia signal processing and communication systems..."
18116409,https://www.aihitdata.com/company/01146F39/glenda-haskell/overview,Glenda Haskell,glendahaskell.com,0,0,1,0,0,0,0,0,0,170,0,2,"Glenda Haskell is a life and career coach, and the author of two books: Rebuilt Engines, a book of poetry, and From Lemons to Lemonade: 47 Sweet Lessons from Life. A proud native of Vermont, she also loves the state of Michigan, where she lives with"
33595327,https://www.aihitdata.com/company/02009FBF/hammer-and-tongues-zambia-limited/overview,Hammer and Tongues (Zambia) Limited,hammerandtongues.co.zm,0,0,1,0,2,0,0,0,0,43,0,2,"Hammer and Tongues (Zambia) Limited is part of HAMMER AND TONGUES AFRICA HOLDINGS, a privately owned southern African holding company with subsidiaries in Zambia and Zimbabwe. The group is driven by the desire to provide relevant solutions to"
37430031,https://www.aihitdata.com/company/023B230F/digitaltonic-consultancy/overview,DigitalTonic Consultancy,digitaltonic.co.uk,0,0,0,0,0,1,0,0,0,0,0,0,Jon Webb is a seasoned Chief Technology Officer with a proven track record in turning around the delivery of failing product and technology teams
29803710,https://www.aihitdata.com/company/01C6C4BE/smart-globe-company/overview,Smart Globe Company,smartglobekw.com,0,0,1,0,3,1,0,0,6,73,0,0,"Don't bother yourself with electricity bill, we offer economical and sustainable solutions for you...  Revolution Slider Error: You have some jquery.js library include that comes after the revolution files js include...  We provide Solar Systems"
38599781,https://www.aihitdata.com/company/024CFC65/itechnotree/overview,itechnotree,itechnotree.com,0,0,0,0,2,1,0,0,0,3,0,0,"Itechnotree strives to provide the best solution to customers need. We engineer a methodology considering & evaluating the concepts, design, develop, deploy, maintain for supporting every need of final product. Creative team at Itechnotree is self-"
33446914,https://www.aihitdata.com/company/01FE5C02/works/overview,Works,speak-1.net,0,0,1,0,1,1,0,0,0,5,0,0,Website Design Digital Marketing & Mobile Apps with Stunning Results. We're a digital agency focused on creative and results-driven solutions...  We provides you the efficient information and assistance to make you grow your business. We have
7099291,https://www.aihitdata.com/company/006C539B/industrial-control-systems/overview,Industrial Control Systems,industrialcontrolsystems.net,5,2,5,5,1,1,0,0,0,3,0,0,"Industrial Control Systems is one of the fastest growing merit shop operations in the nation, addressing the total needs of the Electrical and Instrumentation Industry...  The organizational structure of ICS is oriented towards you, our customer, to"
7607764,https://www.aihitdata.com/company/007415D4/march-westin-company/overview,March-Westin Company,marchwestin.com,5,3,0,0,1,3,0,0,0,160,0,5,"Founded by Phillip Weser in 1984 and headquartered in Morgantown, WV, March-Westin Company, Inc. provides full-service engineering, general contracting and design-build services for commercial clients. March-Westin's mobilization capabilities allow"
17414137,https://www.aihitdata.com/company/0109B7F9/michael-kulinski/overview,Michael Kulinski,michaelkulinski.com,0,0,0,0,0,0,0,0,0,38,0,0,"Hello! My name is Michael Kulinski and I'm a Full Stack Developer. My goal is to build products and services that bring actual value to people, ones that solve a problem and make life a little bit better."
7451736,https://www.aihitdata.com/company/0071B458/leather-lollipop/overview,Leather Lollipop,leatherlollipop.com,1,0,0,0,1,0,0,0,0,141,0,0,"We have been in business online since 2003, that's a lot of years and a lot of customers served. The fact that we are STILL here, when so many online and offline businesses fail months and years after they start is a testimony to our service. I hope"
39003299,https://www.aihitdata.com/company/025324A3/spring-realty/overview,Spring Realty,757webuyhouse.com,0,0,0,0,1,1,0,0,0,0,0,0,"Spring Realty, LLC is a real estate solutions company based out of Virginia Beach. We're a family owned business and focus on helping homeowners like you find solutions for your problem whether you're going through a foreclosure, can't sell your"
